,id,isrc,track,artists,album,release_date,release_year,length_ms,explicit,popularity
442,67T6l4q3zVjC5nZZPXByU8,USWB10901504,Whatcha Say,['Jason Derulo'],Jason Derulo,2010-02-24,2010,221253,False,70
443,6epn3r7S14KUqlReYr77hA,USUM70919263,Baby,"['Justin Bieber', 'Ludacris']",My World 2.0,2010-01-01,2010,214240,False,85
444,2rDwdvBma1O1eLzo29p2cr,GBCTA0900344,Whataya Want from Me,['Adam Lambert'],For Your Entertainment,2009-11-23,2009,227320,False,65
445,7G0gBu6nLdhFDPRLc0HdDG,USUG12302073,Mine (Taylor's Version),['Taylor Swift'],Speak Now (Taylor's Version),2023-07-07,2023,231706,False,81
446,2ENexcMEMsYk0rVJigVD3i,USUM71023200,Only Girl (In The World),['Rihanna'],Loud (Japan Version),2010-01-01,2010,235493,False,87
447,1HfxPaJggVwFsvOtHbVzMz,GBCTA0900188,Live Like We're Dying,['Kris Allen'],Kris Allen,2009-11-16,2009,212506,False,53
448,3YJkAQNEhmCZGLdmPsu6Ye,USUM70912456,Hard,"['Rihanna', 'Jeezy']",Rated R,2009-11-20,2009,250600,True,57
449,35srNkJVToAzYiZzron1FY,USJZ10900041,Young Forever,"['JAY-Z', 'Mr Hudson']",The Blueprint 3,2009-09-08,2009,253906,True,68
450,7lWUJpax919G4JdaFEVmCy,USRC10900738,Blah Blah Blah (feat. 3OH!3),"['Kesha', '3OH!3']",Animal (Expanded Edition),2010-01-01,2010,172053,True,71
451,4AYX69oFP3UOS1CFmV9UfO,USAT21001515,Bottoms Up (feat. Nicki Minaj),"['Trey Songz', 'Nicki Minaj']","Passion, Pain & Pleasure (Deluxe Version)",2010-09-14,2010,242013,True,75
452,6A5NlmBCsCGbJ27jHQgKV5,USCM50900810,Do You Remember,"['Jay Sean', 'Sean Paul', 'Lil Jon']",All Or Nothing,2009-01-01,2009,210800,False,72
453,5XRHGXut00SrJUFmcn2lQF,USUM70984099,All The Right Moves,['OneRepublic'],Waking Up,2009-01-01,2009,238000,False,69
454,72phhQtfwZcRweweRxxkmU,USUM70984867,According To You,['Orianthi'],Believe (II),2010-01-01,2010,200346,False,50
455,3bMNprrp2JDKZsGbiXpsJl,USUM71003423,My Chick Bad,"['Ludacris', 'Nicki Minaj']",Battle Of The Sexes (Deluxe),2010-01-01,2010,216933,True,68
456,1qrpoAMXodY6895hGKoUpA,USUG12100622,You Belong With Me (Taylor’s Version),['Taylor Swift'],Fearless (Taylor's Version),2021-04-09,2021,231124,False,86
457,6wOYnPq1hPihRepcDClPUw,USUM70967700,Meet Me Halfway,['Black Eyed Peas'],THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,2009,284373,False,74
458,0WCiI0ddWiu5F2kSHgfw5S,USRC10900736,Take It Off,['Kesha'],Animal (Expanded Edition),2010-01-01,2010,215200,False,72
459,6BdgtqiV3oXNqBikezwdvC,USCM51000100,Over,['Drake'],Thank Me Later,2010-01-01,2010,233560,True,73
460,1fBl642IhJOE5U319Gy2Go,USUM71001801,Animal,['Neon Trees'],Habits,2010-01-01,2010,212293,False,73
461,6KBYk8OFtod7brGuZ3Y67q,USUM71015280,Misery,['Maroon 5'],Hands All Over (Deluxe),2010-01-01,2010,216200,False,66
462,5uHYcK0nbEYgRaFTY5BqnP,USAT21000545,Magic (feat. Rivers Cuomo),"['B.o.B', 'Rivers Cuomo']",B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,2010,196133,False,67
463,7Hqig8kp32q2Ire3ECQvWM,USUM70824408,Paparazzi,['Lady Gaga'],The Fame,2008-01-01,2008,208306,False,76
464,4faiJXyBflUVVOOE9fxbeg,USEA20900407,Tie Me Down (feat. Ray J),"['New Boyz', 'Ray J']",Skinny Jeanz and a Mic,2009-09-15,2009,178807,True,54
465,1w6kG4Rc29m5EherbvpkF5,USCM51000196,Your Love,['Nicki Minaj'],Pink Friday,2010-01-01,2010,245253,True,69
466,5Q0Nhxo0l2bP3pNjpGJwV1,USHR10924519,Party In The U.S.A.,['Miley Cyrus'],The Time Of Our Lives,2009-01-01,2009,202066,False,80
467,6wN4nT2qy3MQc098yL3Eu9,USJI11000113,Deuces (feat. Tyga & Kevin McCall),"['Chris Brown', 'Tyga', 'Kevin McCall']",F.A.M.E. (Expanded Edition),2011-03-22,2011,276560,True,72
468,6pymOcrCnMuCWdgGVTvUgP,USJI10900602,3,['Britney Spears'],The Singles Collection,2009-11-09,2009,213173,False,63
469,1T8PwF3JhIiWwBhun23RNe,USUM71002550,Impossible,['Shontelle'],No Gravity,2010-01-01,2010,226533,False,69
470,5UsLjwBaTHBX4ektWIr4XX,USUM70920707,Forever,"['Drake', 'Kanye West', 'Lil Wayne', 'Eminem']",Relapse: Refill,2009-05-15,2009,357706,True,78
471,1MaqkdFNIKPdpQGDzme5ss,USSM10904174,Two Is Better Than One (feat. Taylor Swift),"['BOYS LIKE GIRLS', 'Taylor Swift']",Love Drunk,2009-09-07,2009,242840,False,68
472,17tDv8WA8IhqE8qzuQn707,USAT21000648,My First Kiss (feat. Ke$ha),"['3OH!3', 'Kesha']",Streets Of Gold,2010-06-25,2010,192440,False,63
473,4fq2YUONcgrCJ2SPndSeKC,GBCTA0900011,Already Gone,['Kelly Clarkson'],All I Ever Wanted,2009-03-06,2009,281560,False,58
474,7K8XoQXZBffc4xG2xIQHMO,USUM70967623,Rock That Body,['Black Eyed Peas'],THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,2009,268840,False,63
475,1NhPKVLsHhFUHIOZ32QnS2,USUM70985644,Secrets,['OneRepublic'],Waking Up,2009-01-01,2009,224693,False,80
476,1YaVmBh7EAeR54FIjuFcb5,USHR10924574,Naturally,['Selena Gomez & The Scene'],Kiss & Tell,2009-01-01,2009,202586,False,68
477,4o4wEDRqotccDTXiQ7TORu,USJAY1000062,Un-thinkable (I'm Ready) (feat. Drake) - Remix,"['Alicia Keys', 'Drake']",Un-thinkable (I'm Ready) (feat. Drake) [Remix],2010-05-28,2010,282026,False,76
478,5NEKjqTQPKiqOiOG8YxLdS,USKO11000176,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",['DJ Khaled'],Victory,2010-03-02,2010,232506,True,72
479,6H2wnX7ytNeCKERIVqCwgs,USCM51000056,I Made It (Cash Money Heroes),"['Kevin Rudolf', 'Birdman', 'Jay Sean', 'Lil Wayne']",To The Sky,2010-01-01,2010,249546,True,54
480,0JcKdUGNR7zI4jJDLyYXbi,USUM71017474,Stuck Like Glue,['Sugarland'],The Incredible Machine,2010-01-01,2010,247586,False,65
481,1kLYMOFEzQX9PgdKB7VkSL,USLF20900087,Hey Daddy (Daddy's Home) (feat. Plies),"['USHER', 'Plies']",Hey Daddy (Daddy's Home) (feat. Plies),2009-12-08,2009,256293,False,75
482,6IUiqtI8tE49sqGbmtrNd8,USLF20900095,There Goes My Baby,['USHER'],Raymond v Raymond (Expanded Edition),2010-03-30,2010,281293,False,64
483,2JoJrsEV15OzbijS47lids,USUG12100636,Today Was A Fairytale (Taylor’s Version),['Taylor Swift'],Fearless (Taylor's Version),2021-04-09,2021,241822,False,67
484,7qje9qxLncMESiPeI27SAn,USUM70904795,Say Something (Featuring Drake),"['Timbaland', 'Drake']",Shock Value II,2009-01-01,2009,240920,True,65
485,1FKxKGONukVFXWVJxAKmlz,USSM10804756,Sweet Dreams,['Beyoncé'],I AM...SASHA FIERCE,2008-11-14,2008,208066,False,66
486,5VGlqQANWDKJFl0MBG3sg2,USRC10800301,Use Somebody,['Kings of Leon'],Only By The Night,2008-09-23,2008,230760,False,81
487,1Fo2N5iXRi37maMboaig7O,GBCTA0900309,Undo It,['Carrie Underwood'],Play On,2009-01-01,2009,177253,False,61
488,4Yaw2PmyOETOnEM3TCf98I,USSM11000814,Eenie Meenie - Radio Version,"['Sean Kingston', 'Justin Bieber']",Eenie Meenie EP,2020-02-28,2020,201973,False,61
489,1kMuU3TNQvHbqvXCWBodmP,USCM51000537,Right Above It,"['Lil Wayne', 'Drake']",I Am Not A Human Being,2010-01-01,2010,271946,True,71
490,02eD9ymfJOJOhM97HYp5R9,USG4X0900074,The House That Built Me,['Miranda Lambert'],Revolution,2009-09-24,2009,236626,False,69
491,4u26EevCNXMhlvE1xFBJwX,USUM71007807,If I Die Young,['The Band Perry'],The Band Perry,2010-01-01,2010,222773,False,69
492,7JIuqL4ZqkpfGKQhYlrirs,USAT20902323,The Only Exception,['Paramore'],Brand New Eyes,2009-09-28,2009,267653,False,77
493,4xInIiKipU1mtUogJ3ZdYr,USCN10900684,American Honey,['Lady A'],Need You Now,2010-01-01,2010,224866,False,67
494,3VA8T3rNy5V24AXxNK5u9E,USSM11001130,King of Anything,['Sara Bareilles'],Kaleidoscope Heart,2010-09-07,2010,207493,False,60
495,4gWTBq5Jftq5CEKYpLXD8R,GBCTA0900203,Life After You,['Daughtry'],Leave This Town,2009-07-14,2009,206413,False,58
496,4ZC8hXXqu2hPcDLw9QTdtQ,USAT20901972,Smile,['Uncle Kracker'],Happy Hour,2009-09-11,2009,201626,False,66
497,61LtVmmkGr8P9I2tSPvdpf,TCABH1281752,Teach Me How to Dougie,['Cali Swag District'],The Kickback,2011-07-12,2011,237480,True,72
498,1yK9LISg5uBOOW5bT2Wm0i,USJAY0900254,Try Sleeping with a Broken Heart,['Alicia Keys'],The Element Of Freedom,2009-12-15,2009,249013,False,66
499,5UzU0qw21okODBNUnxptVo,USAN21000013,"Lover, Lover",['Jerrod Niemann'],Judge Jerrod & The Hung Jury,2010-07-13,2010,193733,False,61
500,1c8gk2PeTE04A1pIDH9YMk,GBBKS1000335,Rolling in the Deep,['Adele'],21,2011-01-24,2011,228093,True,83
501,0IkKz2J93C94Ei4BvDop7P,USUM71100061,Party Rock Anthem,"['LMFAO', 'Lauren Bennett', 'GoonRock']",Sorry For Party Rocking,2011-01-01,2011,262173,False,72
502,4r6eNCsrZnQWJzzvFh4nlg,USCA21001262,Firework,['Katy Perry'],Teenage Dream,2010-01-01,2010,227893,False,75
503,36ux3YuUsGTWPT8fXclS45,USCA21100386,E.T.,"['Katy Perry', 'Kanye West']",Teenage Dream: The Complete Confection,2012-03-12,2012,229573,False,70
504,4QNpBfC0zvjKqPJcyqBy9W,USJAY1100032,Give Me Everything (feat. Nayer),"['Pitbull', 'AFROJACK', 'Ne-Yo', 'Nayer']",Planet Pit (Deluxe Version),2011-06-17,2011,252306,False,87
505,2tJulUYLDKOg9XrtVkMgcJ,USAT21001883,Grenade,['Bruno Mars'],Doo-Wops & Hooligans,2010-10-05,2010,222091,False,81
506,3hlksXnvbKogFdPbpO9vel,USCM51000734,Super Bass,['Nicki Minaj'],Pink Friday (Complete Edition),2010-11-22,2010,200013,True,84
507,7LcfRTgAVTs5pQGEQgUEzN,USUM71109132,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","['Maroon 5', 'Christina Aguilera']",Hands All Over,2010-01-01,2010,201160,False,76
508,3JA9Jsuxr4xgHXEawAdCp4,USUM71026671,Just Can’t Get Enough,['Black Eyed Peas'],The Beginning,2010-01-01,2010,219426,False,83
509,3C0nOe05EIt1390bVABLyN,USUM71104034,On The Floor,"['Jennifer Lopez', 'Pitbull']",Love?,2011-04-29,2011,284866,False,82
510,7ySUcLPVX7KudhnmNcgY2D,USUM71026591,S&M,['Rihanna'],Loud (Japan Version),2010-01-01,2010,243600,True,85
511,7w87IxuO7BDcJ3YUqCyMTT,USSM11002931,Pumped Up Kicks,['Foster The People'],Torches,2011-05-23,2011,239600,False,86
512,3avYqdwHKEq8beXbeWCKqJ,USCA21001264,Last Friday Night (T.G.I.F.),['Katy Perry'],Teenage Dream,2010-01-01,2010,230733,False,79
513,7BqBn9nzAq8spo5e7cZ0dJ,USAT21001269,Just the Way You Are,['Bruno Mars'],Doo-Wops & Hooligans,2010-10-05,2010,220734,False,89
514,79R98MwYRcQZdAzjjzUbiX,GBUM71029655,Tonight (I'm Lovin' You),"['Enrique Iglesias', 'Ludacris', 'DJ Frank E']",Euphoria,2010-01-01,2010,231293,False,56
515,1gv4xPanImH17bKZ9rOveR,USLF21000090,Raise Your Glass,['P!nk'],Raise Your Glass,2010-10-05,2010,202960,True,82
516,6r2BECwMgEoRb5yLfp0Hca,USUM71100638,Born This Way,['Lady Gaga'],Born This Way (Special Edition),2011-01-01,2011,260252,False,71
517,3ueoTboomKEQpI3r9z47Kg,USLF21000103,F**kin' Perfect - Radio Edit,['P!nk'],F**kin' Perfect (Radio Edit),2010-12-15,2010,213720,False,71
518,6DkXLzBQT7cwXmTyzAB1DJ,USUM71025031,What's My Name?,"['Rihanna', 'Drake']",Loud (Japan Version),2010-01-01,2010,263173,True,79
519,3hsmbFKT5Cujb5GQjqEU39,USJI11100017,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),"['Chris Brown', 'Lil Wayne', 'Busta Rhymes']",F.A.M.E. (Expanded Edition),2011-03-22,2011,222586,True,74
520,0x3TibRgnSqzkcwrqBd4iX,USUM71023043,Down On Me,"['Jeremih', '50 Cent']",All About You,2010-01-01,2010,228453,False,77
521,5W7BcYDIaeXnpG3e39T7hJ,USCM51100147,How To Love,['Lil Wayne'],Tha Carter IV (Complete Edition),2011-08-29,2011,240306,False,70
522,1zwMYTA5nlNjZxYrvBB2pV,GBBKS1000351,Someone Like You,['Adele'],21,2011-01-24,2011,285240,False,82
523,3Tc7ifHdKtFBmjUr0r1iZN,USUM70999110,Good Life,['OneRepublic'],Girls Night Out: The Classics,2023-10-04,2023,255693,True,16
524,1ExfPZEiahqhLyajhybFeS,USAT21001886,The Lazy Song,['Bruno Mars'],Doo-Wops & Hooligans,2010-10-05,2010,189109,False,76
525,38iU2jg98IZZEIJPrP7aWD,USJI11100074,Till the World Ends,['Britney Spears'],Femme Fatale (Deluxe Version),2011-03-28,2011,237946,False,68
526,4NTWZqvfQTlOMitlVn6tew,USAT21002369,The Show Goes On,['Lupe Fiasco'],Lasers,2011-03-04,2011,239613,True,72
527,0JNdS1n0ifOP25XvhwAMgM,USUM71106458,The Edge Of Glory,['Lady Gaga'],Born This Way,2011-01-01,2011,320586,False,66
528,3LUWWox8YYykohBbHUrrxd,USRC11000862,We R Who We R,['Kesha'],Cannibal (Expanded Edition),2010-11-19,2010,204760,False,74
529,5A6OHHy73AR5tLxgTc98zz,USAT21001800,Black and Yellow,['Wiz Khalifa'],Rolling Papers,2011-03-29,2011,217666,True,78
530,2i0AUcEnsDm3dsqLrFWUCq,USJI11100019,Tonight Tonight,['Hot Chelle Rae'],Whatever,2011-11-25,2011,200466,False,72
531,3pYDZTJM2tVBUhIRifWVzI,USRC11000889,Blow,['Kesha'],Cannibal (Expanded Edition),2010-11-19,2010,219973,False,72
532,5zpDHEU12zATwLGvozxPw2,USUM71108179,Lighters,"['Bad Meets Evil', 'Bruno Mars']",Hell: The Sequel (Deluxe),2011-01-01,2011,303813,True,72
533,4u26EevCNXMhlvE1xFBJwX,USUM71007807,If I Die Young,['The Band Perry'],The Band Perry,2010-01-01,2010,222773,False,69
534,0qOnSQQF0yzuPWsXrQ9paz,USAT21101071,Stereo Hearts (feat. Adam Levine),"['Gym Class Heroes', 'Adam Levine']",The Papercut Chronicles II,2011-11-11,2011,210960,False,83
535,7vWFaMq63AwkFDhS2OAg5u,USUM71026190,The Time (Dirty Bit),['Black Eyed Peas'],The Beginning (Deluxe),2010-01-01,2010,307640,False,73
536,6Iocm6VMu6bVNYwiDoyQFW,USUM71027542,Coming Home,"['Diddy - Dirty Money', 'Skylar Grey']",Last Train To Paris,2010-01-01,2010,238693,False,71
537,3rfhI32Il2hVRKDkuGeeen,USJAY1000153,Hey Baby (Drop It to the Floor) (feat. T-Pain),"['Pitbull', 'T-Pain']",Planet Pit (Deluxe Version),2011-06-17,2011,234453,False,79
538,2ENexcMEMsYk0rVJigVD3i,USUM71023200,Only Girl (In The World),['Rihanna'],Loud (Japan Version),2010-01-01,2010,235493,False,87
539,5Qy6a5KzM4XlRxsNcGYhgH,USCM51000869,6 Foot 7 Foot,"['Lil Wayne', 'Cory Gunz']",Tha Carter IV (Complete Edition),2011-08-29,2011,248586,True,75
540,2OXidlnDThZR3zf36k6DVL,USCN11100095,Just A Kiss,['Lady A'],Own The Night,2011-09-13,2011,218840,False,65
541,5ZVGvay4xwgXMnQWffNYeU,US58E1000234,Dirt Road Anthem,['Jason Aldean'],My Kinda Party,2010-11-02,2010,229400,False,75
542,1DqdF42leyFIzqNDv9CjId,GBUM71003721,Dynamite,['Taio Cruz'],Rokstarr,2010-01-01,2010,203866,False,74
543,03tqyYWC9Um2ZqU0ZN849H,USWB11002103,No Hands (feat. Roscoe Dash & Wale),"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']",Flockaveli,2010-10-01,2010,263773,True,79
544,5cCAZS9VhLGEDV4NCfieeg,USJI11100095,I Wanna Go,['Britney Spears'],Femme Fatale (Deluxe Version),2011-03-28,2011,210266,False,71
545,608a1wIsSd5KzMEqm1O7w3,USCM51100126,I'm On One,"['DJ Khaled', 'Drake', 'Rick Ross', 'Lil Wayne']",We The Best Forever,2011-01-01,2011,296146,True,74
546,16Of7eeW44kt0a1M0nitHM,USAT21100959,You Make Me Feel... (feat. Sabi),"['Cobra Starship', 'Sabi']",Night Shades,2011-08-29,2011,215693,False,73
547,2QtxlzvSBONjs1bDC34ixs,USJI11000230,Yeah 3x,['Chris Brown'],F.A.M.E. (Expanded Edition),2011-03-22,2011,241666,True,71
548,1ia019RqDK2o4QiANR1Dyn,USCM51000722,Moment 4 Life,"['Nicki Minaj', 'Drake']",Pink Friday,2010-01-01,2010,279306,True,75
549,70ATm56tH7OrQ1zurYssz0,USUM71029031,I Need A Doctor,"['Dr. Dre', 'Eminem', 'Skylar Grey']",I Need A Doctor,2011-02-01,2011,283733,True,73
550,3ZdJffjzJWFimSQyxgGIxN,USUM71020948,Just A Dream,['Nelly'],5.0,2010-11-12,2010,237800,False,79
551,6rbhWExtuchhpLC5fHnB8n,USUM71103562,Motivation,"['Kelly Rowland', 'Lil Wayne']",Here I Am (Deluxe Version),2011-01-01,2011,230560,False,68
552,1aklRy3btsbucImSXvR2SY,ROCMA0901578,Stereo Love - Original,"['Edward Maya', 'Vika Jigulina']",Stereo Love,2009-01-01,2009,248666,False,65
553,0HZhYMZOcUzZKSFwPOti6m,USAT21001508,jar of hearts,['Christina Perri'],lovestrong.,2011-05-10,2011,246587,False,75
554,53DB6LJV9B8sz0p1s6tlGS,USAT21100050,Roll Up,['Wiz Khalifa'],Rolling Papers,2011-03-29,2011,227773,True,64
555,0obBFrPYkSoBJbvHfUIhkv,USUM71108090,Sexy And I Know It,['LMFAO'],Sorry For Party Rocking (Deluxe Version),2011-01-01,2011,199480,False,66
556,45sDIKapDyxPl307QpEAwl,USUM71022782,Rocketeer,"['Far East Movement', 'Ryan Tedder', 'Ruff Loaderz']",Free Wired,2010-01-01,2010,211253,False,69
557,22L7bfCiAkJo5xGSQgmiIO,USUM71027273,All Of The Lights,['Kanye West'],My Beautiful Dark Twisted Fantasy,2010-11-22,2010,299613,True,82
558,7Dyq1bhhjknLKEGg4k5NLr,USJI11000320,Hold It Against Me,['Britney Spears'],Femme Fatale (Deluxe Version),2011-03-28,2011,228826,False,60
559,0aBKFfdyOD1Ttvgv0cfjjJ,USLF21000098,More - RedOne Jimmy Joker Remix,['USHER'],More,2010-11-22,2010,219986,False,73
560,2z4U9d5OAA4YLNXoCgioxo,USRC11000915,What the Hell,['Avril Lavigne'],Goodbye Lullaby (Expanded Edition),2011-03-08,2011,220706,False,76
561,61HQWI1Woxup7CnGwVUsdI,GB7TP0900044,Written in the Stars (feat. Eric Turner),"['Tinie Tempah', 'Eric Turner']",Disc-Overy,2010-05-31,2010,219560,True,55
562,4AYX69oFP3UOS1CFmV9UfO,USAT21001515,Bottoms Up (feat. Nicki Minaj),"['Trey Songz', 'Nicki Minaj']","Passion, Pain & Pleasure (Deluxe Version)",2010-09-14,2010,242013,True,75
563,4356Typ82hUiFAynbLYbPn,USLF21000041,DJ Got Us Fallin' In Love (feat. Pitbull),"['USHER', 'Pitbull']",Raymond v Raymond (Expanded Edition),2010-03-30,2010,220800,False,84
564,09ZcYBGFX16X8GMDrvqQwt,GBARL1000776,For the First Time,['The Script'],Science & Faith,2011-01-18,2011,252853,True,66
565,0gY2iq0xJPRoIB1PScKSw4,USWB11100080,Honey Bee,['Blake Shelton'],Red River Blue (Deluxe Edition),2011-07-11,2011,210720,False,65
566,0ZbmQnOlXM8liVcNVtNxmD,US58E1000238,Don't You Wanna Stay (with Kelly Clarkson),['Jason Aldean'],My Kinda Party,2010-11-02,2010,256440,False,61
567,6qn9YLKt13AGvpq9jfO8py,USUM71115507,We Found Love,"['Rihanna', 'Calvin Harris']",Talk That Talk,2011-11-18,2011,215226,False,88
568,2Adn2LNgkHMH5TelQVAu4n,USUM71025061,Pretty Girl Rock,['Keri Hilson'],No Boys Allowed,2010-01-01,2010,243920,False,65
569,6rkAY9rk1NTFB94QxG3LJR,USUM71106457,Yoü And I,['Lady Gaga'],Born This Way,2011-01-01,2011,307346,False,61
570,4DvhkX2ic4zWkQeWMwQ2qf,USUM71008138,Like A G6,"['Far East Movement', 'The Cataracs', 'DEV']",Free Wired,2010-01-01,2010,216893,False,73
571,1tAutlhI9FwnKn7fVgmd5P,GB28K1100030,Without You (feat. Usher),"['David Guetta', 'USHER']",Nothing but the Beat 2.0,2011-08-24,2011,208133,False,68
572,79uDOz0zuuWS7HWxzMmTa2,USUG12302075,Back To December (Taylor's Version),['Taylor Swift'],Speak Now (Taylor's Version),2023-07-07,2023,294189,False,82
573,5jzKL4BDMClWqRguW5qZvh,USCA21001255,Teenage Dream,['Katy Perry'],Teenage Dream,2010-01-01,2010,227741,False,78
574,1nVLAEzhBXMJLR5zAl90Nl,USUM71101201,Crazy Girl,['Eli Young Band'],Life At Best,2011-01-01,2011,200706,False,71
575,46MDLc0Yip6xCMSsdePOAU,USUM71026595,Cheers (Drink To That),['Rihanna'],Loud,2010-11-16,2010,261746,False,50
576,3TcL0dyCMyr0kyTTc4NLgI,USHR11132695,Who Says,['Selena Gomez & The Scene'],When The Sun Goes Down,2011-01-01,2011,195613,False,78
577,3ts6xK5GzfMAAriT9AIBmP,USRN11100006,Barefoot Blue Jean Night,['Jake Owen'],Barefoot Blue Jean Night,2011-08-26,2011,167426,False,74
578,60IGhnH20N82dNxKnc8jDd,USAT21001570,Knee Deep (feat. Jimmy Buffett),"['Zac Brown Band', 'Jimmy Buffett']",You Get What You Give,2010-09-20,2010,203173,False,76
579,0JbSghVDghtFEurrSO8JrC,USCN11100078,Country Girl (Shake It For Me),['Luke Bryan'],Tailgates & Tanlines,2011-01-01,2011,225560,False,79
580,10yIZv28DUZPHkdqJfzEZs,USAN21400068,Remind Me - duet with Brad Paisley,"['Carrie Underwood', 'Brad Paisley']",Greatest Hits: Decade #1,2014-12-09,2014,253000,False,38
581,1pbHy9VBpSyZh56xuujZz0,USUM71105330,In The Dark,['DEV'],The Night The Sun Came Up,2012-01-01,2012,226226,False,57
582,4dWjQ3wEfW6KPaaxCoaPH4,USWB11100018,Backseat (feat. The Cataracs & Dev),"['New Boyz', 'The Cataracs', 'DEV']",Too Cool to Care,2011-05-13,2011,224093,True,46
583,6LxSe8YmdPxy095Ux6znaQ,USCM51100290,Headlines,['Drake'],Take Care (Deluxe),2011-11-15,2011,235986,True,82
584,3lBRNqXjPp2j3JMTCXDTNO,USSM11102904,Best Thing I Never Had,['Beyoncé'],4,2011-06-24,2011,253746,False,71
585,1r3myKmjWoOqRip99CmSj1,USWB11101043,Don't Wanna Go Home,['Jason Derulo'],Future History (Deluxe Edition),2011-09-16,2011,206080,False,64
586,63rbP24OzfaQCJjsHWZXnY,GB28K1100001,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"['David Guetta', 'Flo Rida', 'Nicki Minaj']",Nothing but the Beat 2.0,2011-08-24,2011,210093,True,70
587,3dhvQUA0NyrAea4vQ7X6Gn,USJI11100076,She Ain't You,['Chris Brown'],F.A.M.E. (Expanded Edition),2011-03-22,2011,248106,False,63
588,7B6m8tHAYZsOKOKMU5SR2n,USCRB1109549,Take A Back Road,['Rodney Atkins'],Take A Back Road,2011-10-04,2011,209426,False,67
589,6jg5SRvdGxvJ0DzNV0UqEK,USJAY1000077,Please Don't Go,['Mike Posner'],31 Minutes to Takeoff,2010-08-09,2010,196813,False,68
590,0JXXNGljqupsJaZsgSbMZV,USJI10800160,Sure Thing,['Miguel'],All I Want Is You,2010-11-26,2010,195373,False,90
591,5mvKuE9Lf9ARVXVXA32kK9,USUM71029357,Price Tag,"['Jessie J', 'B.o.B']",Who You Are (Platinum Edition),2011-01-01,2011,223053,False,66
592,0w9LJae3sVlZlH2CnxTInF,USWB11101784,God Gave Me You,['Blake Shelton'],Red River Blue (Deluxe Edition),2011-07-11,2011,229533,False,64
593,0b4M7hd7mzLTm99MrMeZsp,USCM51100309,She Will,"['Lil Wayne', 'Drake']",Tha Carter IV (Complete Edition),2011-08-29,2011,305840,True,72
594,2oyJMZrw1DGvvkT2NbCZ0Y,US58E1000225,Are You Gonna Kiss Me Or Not,['Thompson Square'],Thompson Square,2011-02-08,2011,184920,False,67
595,1fBl642IhJOE5U319Gy2Go,USUM71001801,Animal,['Neon Trees'],Habits,2010-01-01,2010,212293,False,73
596,1t2hJFgJyUPD2crOafMUEk,USBN11000011,You and Tequila (feat. Grace Potter),"['Kenny Chesney', 'Grace Potter']",Hemingway's Whiskey,2010-09-28,2010,242840,False,65
597,3U8dHeggJ8IBe0UCb1gbyB,USAT21001364,Colder Weather,['Zac Brown Band'],You Get What You Give,2010-09-20,2010,273893,False,73
598,70tFuqBcduJv15bEnOPRTh,USUM71101896,My Last,"['Big Sean', 'Chris Brown']",Finally Famous (Deluxe),2011-01-01,2011,254120,True,57
599,4wCmqSrbyCgxEXROQE6vtV,AUZS21100040,Somebody That I Used To Know,"['Gotye', 'Kimbra']",Making Mirrors,2011-01-01,2011,244973,False,79
600,3TGRqZ0a2l1LRblBkJoaDx,CAB391100615,Call Me Maybe,['Carly Rae Jepsen'],Kiss (Deluxe),2012-01-01,2012,193400,False,76
601,7a86XRg84qjasly9f6bPSD,USAT21101399,We Are Young (feat. Janelle Monáe),"['fun.', 'Janelle Monáe']",Some Nights,2012-02-21,2012,250626,False,77
602,4P0osvTXoSYZZC2n8IFH3c,USUM71203347,Payphone,"['Maroon 5', 'Wiz Khalifa']",Overexposed (Deluxe),2012-01-01,2012,231386,True,74
603,11ozIUBoXAgRTVWelDn4pL,GBUM71001002,Lights,['Ellie Goulding'],An Introduction To Ellie Goulding EP,2010-01-01,2010,244266,False,67
604,5yDL13y5giogKs2fSNf7sj,GBUM71104495,Glad You Came,['The Wanted'],Battleground (Deluxe Edition),2011-01-01,2011,197935,False,81
605,6D60klaHqbCl9ySc8VcRss,GBCTA1100364,Stronger (What Doesn't Kill You),['Kelly Clarkson'],Stronger (Deluxe Version),2011-10-24,2011,221946,False,70
606,6qn9YLKt13AGvpq9jfO8py,USUM71115507,We Found Love,"['Rihanna', 'Calvin Harris']",Talk That Talk,2011-11-18,2011,215226,False,88
607,1oHNvJVbFkexQc0BpQp7Y4,USCM51200060,Starships,['Nicki Minaj'],Pink Friday ... Roman Reloaded,2011-01-01,2011,210626,True,78
608,4cluDES4hQEUhmXj6TXkSo,GBHMU1100018,What Makes You Beautiful,['One Direction'],Up All Night,2012-05-25,2012,199986,False,86
609,1NpW5kyvO4XrNJ3rnfcNy3,USAT21104103,Wild Ones (feat. Sia),"['Flo Rida', 'Sia']",Wild Ones,2012-06-22,2012,232946,False,83
